id_course,ville,depart,arrivee,duree_estimee,distance,prix_eco,prix_confort,prix_confort_plus,heure_plage,disponibilite_vehicules
232,Yaounde,Odza Petit Marché,Stade Ahmadou Ahidjo,31.0,12.101,1700.0,,4000.0,13h–14h,vert
233,Yaounde,Santa Lucia Mvan,SIL,6.0,1.185,500.0,550.0,700.0,21h–22h,vert
234,Yaounde,Rue de Kondengui,Avenue Marc Vivien Foe,12.0,2.022,850.0,1150.0,1450.0,13h–14h,vert
235,Yaounde,Playce carrefour,Obili Pressing,16.0,4.685,1250.0,1950.0,2100.0,13h–14h,vert
236,Yaounde,Carrefour Bastos,Chapelle Mvog Mbi,21.0,3.965,1250.0,1750.0,2250.0,12h–13h,vert
237,Yaounde,Playce carrefour,Immeuble stv,18.0,4.28,1100.0,1550.0,1950.0,14h–15h,vert
238,Yaounde,Mansel Hôtel,Tongolo,13.0,5.04,950.0,1300.0,,08h–09h,gris
239,Yaounde,La Cave de Pakita,Basilique Marie Reine des Apôtres,12.0,4.697,1200.0,1550.0,1800.0,21h–22h,vert
240,Yaounde,Playce carrefour,National Passport Production Center,23.0,5.546,1600.0,1850.0,2350.0,14h–15h,vert
241,Yaounde,Rue 5.549,Université protestante d'afrique centrale,22.0,2.561,2000.0,2200.0,2550.0,13h–14h,jaune
242,Yaounde,Chefferie Etetak,Rond Point Nlongkak,27.0,6.872,1150.0,1750.0,,15h–16h,vert
243,Yaounde,Hôtel du Plateau,Hopital,15.0,4.04,700.0,950.0,1600.0,11h–12h,vert
244,Yaounde,Fecafoot,Gendarmerie Nationale de Madagascar,8.0,16.623,950.0,1050.0,1200.0,17h–18h,vert
245,Yaounde,Lycee de Biyemassi,Olezoa Blaz Fashion,9.0,2.829,1650.0,1800.0,1900.0,15h–16h,vert
246,Yaounde,Lycee de Biyemassi,Abattoir de Yaoundé,30.0,4.895,2050.0,,4150.0,14h–15h,jaune
247,Yaounde,La Regionale,Touristique Express,21.0,3.155,1000.0,1250.0,,17h–18h,jaune
248,Yaounde,Nkolmesseng Apres Le Chef,Maetur Mimboman,16.0,7.043,1800.0,1950.0,,09h–10h,vert
249,Yaounde,Deuxième Carrefour Nkolbisson,Camp Sonel Essos,39.0,12.35,2200.0,3100.0,,19h–20h,vert
250,Yaounde,Playce carrefour,Olezoa Blaz Fashion,13.0,4.925,1350.0,1450.0,1750.0,14h–15h,vert
251,Yaounde,Carrefour Bastos,Campost,14.0,3.031,700.0,1000.0,1550.0,13h–14h,vert
252,Yaounde,Tsinga,Route Nationale 1,7.0,3.621,1400.0,1600.0,2250.0,23h–24h,rouge
253,Yaounde,Auberge Bleu Odza,Marché d'Etoudi,38.0,17.097,2900.0,3050.0,4850.0,19h–20h,jaune
254,Yaounde,Gare Voyageur Camrail,Maison Don Bosco,4.0,1.865,1750.0,1900.0,2050.0,09h–10h,vert
255,Yaounde,Mairie Tsinga,Boulangerie d'Essomba,24.0,8.248,1900.0,2300.0,3000.0,15h–16h,vert
256,Yaounde,Carrefour Bastos,Agence Française de Voyages,7.0,3.541,550.0,750.0,1000.0,02h–03h,orange
257,Yaounde,Fecafoot,Stade Maracana,29.0,18.803,1650.0,2350.0,3000.0,17h–18h,vert
258,Yaounde,Carrossel Temple de la Culture,Fokou Ekounou,5.0,4.162,700.0,800.0,,13h–14h,jaune
259,Yaounde,Santa Lucia Mvan,Smalto,18.0,6.191,1650.0,,2500.0,20h–21h,vert
260,Yaounde,Odza Petit Marché,Tsinga Village,46.0,11.652,2900.0,,,13h–14h,jaune
261,Yaounde,Nkom-Kana,Marché de Nsam,25.0,7.952,1900.0,2500.0,,08h–09h,gris
262,Yaounde,Awae Escalier,United Express,27.0,7.197,1600.0,2300.0,,16h–17h,vert
263,Yaounde,Assemblée Nationale,Kafco,19.0,8.656,1200.0,2050.0,2550.0,05h–06h,vert
264,Yaounde,Rue 5.549,Laboratoire Meka,19.0,4.196,,,2400.0,13h–14h,vert
265,Yaounde,Tongolo,Rond Point Nlongkak,10.0,3.511,750.0,1050.0,1350.0,14h–15h,vert
266,Yaounde,Dja'ankeu,Mimboman Terminus,8.0,3.9,850.0,950.0,1150.0,21h–22h,vert
267,Yaounde,Odza Petit Marché,Cave de la Chapelle Ngousso,36.0,14.224,2550.0,2800.0,4550.0,13h–14h,jaune
268,Yaounde,Carrefour Bastos,Express Union Agence de Eleveur,25.0,3.968,1250.0,1750.0,2850.0,12h–13h,vert
269,Yaounde,Ministere des Finances,Direction Générale de Camtel,4.0,3.415,400.0,500.0,650.0,11h–12h,vert
270,Yaounde,Hôtel du Plateau,Orca Yaoundé,12.0,2.336,750.0,1000.0,1300.0,16h–17h,vert
271,Yaounde,Rue Martin-Paul Samba,Pharmacie Du Marché,7.0,2.074,650.0,850.0,,06h–07h,vert
272,Yaounde,Santa Lucia Mvan,Sonel Nsam,10.0,13.027,800.0,1100.0,1500.0,16h–17h,vert
273,Yaounde,Carrefour Bastos,Fokou Etoudi,13.0,4.616,950.0,1350.0,1950.0,12h–13h,vert
274,Yaounde,Carrefour Bastos,Collège Adventiste de Nanga Eboko,8.0,3.968,1600.0,1750.0,1850.0,22h–23h,rouge
275,Yaounde,Carrefour Bastos,Ecole Publique Biyem Assi 1,26.0,9.208,1650.0,2400.0,3150.0,12h–13h,vert
276,Yaounde,Rue 5.549,Stade Ahmadou Ahidjo,16.0,6.057,1750.0,,,11h–12h,jaune
277,Yaounde,Rue 4.761,Le Diapazon,5.0,3.797,700.0,750.0,,01h–02h,gris
278,Yaounde,Rond Point Nlongkak,L'Hybride,10.0,2.395,3600.0,3800.0,3950.0,01h–02h,orange
279,Yaounde,Fecafoot,Ecole Supérieure des Travaux Publics,9.0,14.98,650.0,900.0,1150.0,17h–18h,vert
280,Yaounde,Bastos II Yaoundé,Jean Tabi,24.0,7.614,1800.0,2000.0,2750.0,17h–18h,vert
281,Yaounde,Awae Escalier,Fabrique de Parpaings Ekoumdoum Immeuble Happy,11.0,3.423,850.0,1150.0,,20h–21h,vert
282,Yaounde,Ambassade République Populaire de Chine,Rond Point Nlongkak,12.0,2.977,850.0,1000.0,1300.0,18h–19h,jaune
283,Yaounde,Odza Petit Marché,Cave de la Chapelle Ngousso,36.0,14.224,2550.0,2800.0,4550.0,13h–14h,vert
284,Yaounde,Santa Lucia Mvan,Charter Express,20.0,10.507,1650.0,,,20h–21h,vert
285,Yaounde,K-Dreams,GP Melen,19.0,7.073,1350.0,1600.0,2600.0,11h–12h,vert
286,Yaounde,Chapelle Nsimeyong,Alma,8.0,5.353,900.0,1000.0,1050.0,22h–23h,vert
287,Yaounde,Biteng,Efoulan,29.0,8.506,1350.0,,,17h–18h,gris
288,Yaounde,Rue de Kondengui,Don Bosco Mimboman,7.0,4.171,700.0,,1050.0,14h–15h,jaune
289,Yaounde,Odza Petit Marché,Hôtel du Lac Biyemassi Lac,4.0,8.332,1950.0,2400.0,3150.0,13h–14h,vert
290,Yaounde,Eneo Cameroon Central,Mvog Mbi,8.0,1.344,800.0,850.0,950.0,06h–07h,jaune
291,Yaounde,Santa Lucia Mvan,Base Aorienne,5.0,5.115,750.0,1050.0,1600.0,21h–22h,vert
292,Yaounde,Playce carrefour,Maison Du Parti Nkoldongo,14.0,3.503,1150.0,1300.0,1650.0,14h–15h,jaune
293,Yaounde,Mvog Mbi,Fontana Nsam,19.0,4.714,1200.0,1500.0,1900.0,16h–17h,jaune
294,Yaounde,"Eec - Paroisse de Nlongkak, Yaoundé",Chapelle Obili,17.0,10.17,1350.0,1650.0,2250.0,21h–22h,jaune
295,Yaounde,Playce carrefour,Okui Nkomo,30.0,8.58,1350.0,1950.0,3300.0,14h–15h,vert
296,Yaounde,Fecafoot,Olezoa Blaz Fashion,14.0,10.305,1100.0,1550.0,2000.0,18h–19h,vert
297,Yaounde,Embassy of Belgium in Yaoundé,Hôpital de District d'Efoulan,23.0,7.195,1350.0,2050.0,2750.0,14h–15h,vert
298,Yaounde,Rond Point Nlongkak,College Adventiste,3.0,1.018,450.0,600.0,,01h–02h,gris
299,Yaounde,Lycée de Mimboman,Mosquée Maetur Nkolo,10.0,2.083,650.0,750.0,950.0,19h–20h,jaune
300,Yaounde,Ngoa Ekele,"Express Union, Messassi",29.0,14.934,1350.0,2100.0,3800.0,14h–15h,vert
301,Yaounde,Odza Petit Marché,La Table du Chef,21.0,8.562,1650.0,2100.0,,13h–14h,vert
302,Yaounde,Carrossel Temple de la Culture,Tribunal d'Ekounou,4.0,5.389,450.0,750.0,850.0,13h–14h,vert
303,Yaounde,City Center,Marché du Mfoundi,12.0,3.135,750.0,900.0,1150.0,07h–08h,jaune
304,Yaounde,Yaounde Omnisports,Avenue Monseigneur François Xavier Vogt,15.0,13.99,850.0,1100.0,1400.0,17h–18h,jaune
305,Yaounde,Titi Garage,Men travelL agence,17.0,4.808,1150.0,2500.0,2600.0,14h–15h,jaune
306,Yaounde,Ekié Carrefour Six Morts,Imprimerie Tropicana,6.0,2.781,600.0,800.0,1050.0,20h–21h,vert
307,Yaounde,Camp Sonel Essos,Chapelle Emombo,10.0,2.568,750.0,1000.0,1300.0,13h–14h,vert
308,Yaounde,Lycee de la Cita Verte,CCA,17.0,5.81,2350.0,2550.0,,07h–08h,vert
309,Yaounde,Playce carrefour,Grand Moulin Elig Essono,11.0,2.341,750.0,1050.0,1350.0,14h–15h,vert
310,Yaounde,Petit Marché Mimboman,Socrat,34.0,8.105,1600.0,2300.0,3650.0,18h–19h,vert
311,Yaounde,Ekounou,Groupe Scolaire Bilingue Santa Maria,49.0,15.73,2250.0,3500.0,6150.0,18h–19h,vert
313,Yaounde,Tradex,Préfet Rim Nouvelle Route Fougerolles,5.0,11.885,800.0,,,13h–14h,vert
314,Yaounde,Yaounde 4e,Montee Jouvence,47.0,7.542,2050.0,2800.0,,14h–15h,vert
315,Yaounde,Lycee de la Cita Verte,Renaprov,8.0,9.548,1400.0,,,07h–08h,jaune
316,Yaounde,Lycee de Mballa 2,Mvog Atangana Mballa,22.0,7.766,1450.0,2100.0,2700.0,12h–13h,vert
317,Yaounde,Cite Verte,Palais des Congrès,13.0,3.547,900.0,1000.0,1300.0,20h–21h,orange
318,Yaounde,Kazoo Dragage,Copacabana,45.0,5.749,3250.0,5400.0,5600.0,12h–13h,vert
319,Yaounde,Terminus Odza,Chefferie Simbock,40.0,11.204,1900.0,,,07h–08h,vert
320,Yaounde,Rond Point Nlongkak,Orange Avenue Kennedy,11.0,2.74,700.0,900.0,1200.0,12h–13h,vert
321,Yaounde,Don Bosco Mimboman,Dispensaire Messassi,39.0,14.852,2050.0,3000.0,,17h–18h,gris
322,Yaounde,Marché Mokolo,Garantie Voyages Nsam,23.0,5.692,1400.0,2000.0,2550.0,10h–11h,vert
323,Yaounde,Kazoo Dragage,Charter Express,18.0,2.366,2100.0,,,12h–13h,vert
324,Yaounde,Camp Sonel Essos,Mimboman Terminus,8.0,1.953,650.0,850.0,1100.0,13h–14h,vert
325,Yaounde,Fecafoot,Abattoir de Yaoundé,24.0,11.86,1350.0,2100.0,2800.0,02h–03h,vert
326,Yaounde,Ekié Carrefour Six Morts,MEEC Tropicana,6.0,2.245,550.0,700.0,900.0,20h–21h,vert
327,Yaounde,Paroisse Saint Esprit de Mvolye,Mendong Camp Sic,23.0,5.847,1100.0,1600.0,,04h–05h,vert
328,Yaounde,Rue de Kondengui,Okui Nkomo,12.0,3.225,850.0,,,13h–14h,vert
329,Yaounde,Marché Central,Le Bronx,32.0,7.102,2900.0,,,18h–19h,orange
330,Yaounde,Usine Brasseries du Cameroun,Carrefour Tropicana,10.0,3.123,700.0,850.0,1150.0,11h–12h,vert
331,Yaounde,Lycée de Nsam Efoulan,"Club France, efoulan",4.0,0.809,400.0,500.0,650.0,02h–03h,vert
332,Yaounde,Hôpital de la Casse,Lycee Technique Ngoa Ekele,14.0,5.308,1350.0,1400.0,1900.0,20h–21h,jaune
333,Yaounde,Dépôt Guinness Ahala,Santa Lucia Mvan,11.0,2.562,850.0,1000.0,1300.0,21h–22h,jaune
334,Yaounde,Quartier Général,Mvog Ada,15.0,4.963,950.0,,,09h–10h,gris
335,Yaounde,Fecafoot,Black and White,12.0,11.052,750.0,950.0,1650.0,02h–03h,rouge
336,Yaounde,Lycee de Biyemassi,Carrefour,34.0,4.895,2200.0,2800.0,,14h–15h,jaune
337,Yaounde,Rue 5.549,Elise Bar,20.0,3.199,1900.0,,,13h–14h,jaune
338,Yaounde,Kazoo Dragage,Pharmacie du Stade,19.0,4.812,1500.0,,2200.0,12h–13h,vert
339,Yaounde,Rue 5.500,UEEC de Santa Barbara,14.0,8.265,950.0,1250.0,1650.0,18h–19h,vert
340,Yaounde,Terminus,Ekounou,13.0,4.213,650.0,850.0,1500.0,12h–13h,vert
341,Yaounde,Hôtel du Plateau,Institut International Des Assurances,2.0,1.178,550.0,750.0,950.0,16h–17h,vert
342,Yaounde,Rond Point Nlongkak,Carrefour Bastos,6.0,1.37,2600.0,2750.0,3600.0,12h–13h,vert
343,Yaounde,Odza Petit Marché,Bleu De Ngousso,35.0,10.523,3700.0,2950.0,4800.0,13h–14h,vert
344,Yaounde,Château de Nyom,Marché Messassi,13.0,2.528,650.0,900.0,,13h–14h,orange
345,Yaounde,Deuxième Carrefour Nkolbisson,Nlongkak,30.0,9.306,1800.0,2450.0,,07h–08h,jaune
346,Yaounde,Kazoo Dragage,Mossad Odza,54.0,14.176,2150.0,,,12h–13h,jaune
347,Yaounde,Yoyo Bar,United Express,37.0,6.782,,2300.0,,inconnu,vert
348,Yaounde,Petit Genie D'Ebom,Maison DAMAS,10.0,2.948,800.0,,,21h–22h,vert
349,Yaounde,Chapelle Nsimeyong,Le Mendjang,6.0,1.729,650.0,700.0,950.0,22h–23h,jaune
350,Yaounde,Office du Baccalauréat,Voirie Municipale,13.0,5.791,900.0,1250.0,1750.0,21h–22h,vert
351,Yaounde,Hôpital de la Casse,"Ancienne École de Ngousso, Yaoundé",25.0,8.581,1650.0,2050.0,2600.0,21h–22h,vert
352,Yaounde,Auberge Bleu Odza,Stade d'Olembé,36.0,21.923,3700.0,5700.0,,01h–02h,vert
353,Yaounde,Odza Petit Marché,Deuxième Carrefour Nkolbisson,43.0,16.34,2150.0,3900.0,,13h–14h,vert
354,Yaounde,Province du Centre,Awae Escalier,33.0,6.823,1700.0,2250.0,3600.0,13h–14h,jaune
355,Yaounde,Playce carrefour,Express Union,18.0,2.794,1200.0,1550.0,2000.0,14h–15h,vert
356,Yaounde,Chapelle Obili,Lycée de Minkan,28.0,13.962,2100.0,3500.0,,01h–02h,vert
357,Yaounde,Playce carrefour,Commissariat du 6eme Arrondissement,19.0,2.794,1550.0,1800.0,2300.0,14h–15h,vert
358,Yaounde,Ministere des Finances,Ecole du Centre,4.0,3.45,400.0,500.0,650.0,10h–11h,vert
359,Yaounde,Embassy of Belgium in Yaoundé,Abattoir de Yaoundé,19.0,0.0,1050.0,1550.0,2150.0,14h–15h,vert
360,Yaounde,Carrefour Bastos,Hôpital De L'École De Police,6.0,3.968,1350.0,1550.0,1650.0,22h–23h,vert
361,Yaounde,Châtel Ekoumdoum,Carrefour Ahmadou,12.0,4.383,850.0,,,14h–15h,vert
362,Yaounde,Nkol Bikok,Mendong Camp Sic,22.0,6.219,1100.0,,,12h–13h,gris
363,Yaounde,Playce carrefour,Petit Poisson,14.0,2.794,1150.0,1250.0,1600.0,14h–15h,vert
364,Yaounde,Rue de Kondengui,Le Sucre,13.0,5.309,750.0,1000.0,1300.0,15h–16h,vert
365,Yaounde,Okui Nkomo,Chapelle Manguiers,21.0,9.473,1300.0,2000.0,,02h–03h,vert
366,Yaounde,Rue 5.549,Etoa Meki,22.0,4.239,1350.0,1600.0,2550.0,13h–14h,vert
367,Yaounde,Kazoo Dragage,Olezoa,33.0,7.88,2050.0,3050.0,4000.0,12h–13h,jaune
368,Yaounde,Sapeur Mimboman,Châtel Ekoumdoum,25.0,3.803,1550.0,2200.0,,12h–13h,vert
369,Yaounde,Nlongkak,Mimboman Terminus,25.0,4.517,1300.0,1800.0,2250.0,17h–18h,jaune
370,Yaounde,Playce carrefour,Direction Centrale du Trésor Ngoa Ekelle,15.0,8.229,1150.0,1600.0,2100.0,14h–15h,vert
371,Yaounde,Rue 5.549,Mendong Camp Sic,48.0,8.62,,,5400.0,13h–14h,gris
372,Yaounde,Auberge Bleu Odza,Hôpital Général De Yaoundé,42.0,16.937,2900.0,,,19h–20h,jaune
373,Yaounde,Odza Petit Marché,Carrossel Temple de la Culture,21.0,8.081,1250.0,1550.0,,13h–14h,vert
375,Yaounde,Carrefour Bastos,Ambassade de France,20.0,5.758,1300.0,1850.0,2350.0,13h–14h,vert
376,Yaounde,Centre Pasteur,Camp Sonel Essos,25.0,5.549,1100.0,1600.0,2500.0,08h–09h,vert
377,Yaounde,Laboratoire Meka,Mont Febe,10.0,3.52,900.0,1500.0,1650.0,16h–17h,jaune
378,Yaounde,Odza Petit Marché,Jude Bar,6.0,1.479,4500.0,550.0,750.0,20h–21h,vert
379,Yaounde,Playce carrefour,Petit Poisson,14.0,2.794,1150.0,1250.0,1600.0,14h–15h,vert
380,Yaounde,Hôpital de la Casse,Abattoir de Yaoundé,26.0,0.0,1700.0,,3400.0,21h–22h,vert
381,Yaounde,Rue de Kondengui,Fokou Essos,9.0,2.766,700.0,900.0,1200.0,15h–16h,vert
382,Yaounde,Hôpital de la Casse,SUN.CM,11.0,3.633,4950.0,,1350.0,20h–21h,vert
383,Yaounde,Lycee de Mballa 2,Bastos II Yaoundé,9.0,7.766,1050.0,2000.0,2650.0,23h–24h,vert
384,Yaounde,Elig Edzoa,Sous Préfecture Yaoundé 1,6.0,3.108,550.0,650.0,1050.0,14h–15h,vert
385,Yaounde,Ministère du Soya,Camp SIC Nlonkak,22.0,3.312,1700.0,1850.0,1950.0,17h–18h,jaune
386,Yaounde,Chapelle Obili,Emia,11.0,2.262,600.0,800.0,1250.0,15h–16h,vert
387,Yaounde,Acacias Market,Sapeur Mimboman,38.0,9.299,2000.0,2950.0,3750.0,18h–19h,vert
388,Yaounde,Kazoo Dragage,Poste de Police Mvog Mbi,28.0,6.174,2050.0,,,12h–13h,vert
389,Yaounde,Hôpital de la Casse,École nationale supérieure polytechnique de Yaoundé,16.0,3.017,1650.0,1800.0,2050.0,20h–21h,jaune
390,Yaounde,Sapeur Mimboman,Restaurant-Bar,6.0,3.803,450.0,500.0,800.0,11h–12h,jaune
391,Yaounde,Olezoa,Emia,7.0,2.459,2250.0,2400.0,3100.0,02h–03h,jaune
392,Yaounde,Terminus Odza,Complexe Ladylanelle,34.0,13.009,1600.0,2400.0,3400.0,17h–18h,vert
393,Yaounde,DOVV Nkomo,Nkolbisson,47.0,9.828,3000.0,3350.0,,08h–09h,vert
394,Yaounde,Lycee de la Cita Verte,Afriland First,19.0,4.617,,,2350.0,07h–08h,vert
395,Yaounde,Marché d'Etoudi,Fokou Essos,21.0,7.665,1150.0,1750.0,2350.0,14h–15h,vert
396,Yaounde,Fecafoot,Express Union,40.0,11.86,1850.0,3250.0,5450.0,17h–18h,vert
397,Yaounde,Cite Verte,II Pastaio Bastos Yaoundé,18.0,3.79,1300.0,1400.0,1850.0,20h–21h,orange
398,Yaounde,Maison DAMAS,Presbyterian Church Nsimeyong,6.0,6.971,800.0,850.0,1000.0,14h–15h,vert
399,Yaounde,Petit Genie D'Ebom,Dépôt Guinness Ahala,11.0,4.582,950.0,1300.0,1950.0,22h–23h,vert
400,Yaounde,Niki Mokolo,Marché Central,10.0,2.693,1150.0,1300.0,1400.0,19h–20h,vert
401,Yaounde,Kazoo Dragage,Express Union,16.0,5.749,1600.0,2200.0,,12h–13h,vert
402,Yaounde,Carrefour Bastos,Lycee Technique Ngoa Ekele,17.0,9.404,850.0,1200.0,1950.0,13h–14h,vert
403,Yaounde,Palais de Sports,Cour Suprême du Cameroun,10.0,2.581,600.0,800.0,1000.0,11h–12h,vert
404,Yaounde,Marché d'Ekounou,Sous Préfecture de Nkondengui,6.0,5.391,800.0,950.0,1100.0,14h–15h,vert
405,Yaounde,Don Bosco Mimboman,Evasion Bar,10.0,4.78,800.0,1100.0,1450.0,16h–17h,vert
406,Yaounde,Hôpital Gynéco-Obstétrique et Pédiatrique de Yaoundé,Biteng,37.0,9.351,2100.0,2600.0,3350.0,08h–09h,vert
407,Yaounde,Polyclinique André Fouda,Institut International Des Assurances,7.0,3.049,800.0,900.0,1000.0,06h–07h,vert
408,Yaounde,Kazoo Dragage,Poste de Police Mvog Mbi,28.0,6.174,2050.0,,,12h–13h,vert
409,Yaounde,Rond Point Nlongkak,Stade Ahmadou Ahidjo,17.0,3.08,1100.0,1200.0,1600.0,17h–18h,jaune
410,Yaounde,Rue 4.761,École Publique de Mimboman,12.0,5.413,700.0,900.0,1100.0,00h–01h,vert
411,Yaounde,Petit Genie D'Ebom,College Jesus Marie de Simbock,12.0,1.853,800.0,1100.0,,21h–22h,jaune
412,Yaounde,Lycee de la Cita Verte,Fokou Omnisport,22.0,9.245,2700.0,2850.0,,07h–08h,vert
413,Yaounde,Playce carrefour,Stade Mballa-Eleveur,34.0,8.92,1700.0,2300.0,3950.0,14h–15h,vert
414,Yaounde,Fecafoot,Gp Melen,14.0,13.829,800.0,1100.0,1850.0,18h–19h,vert
415,Yaounde,K-Dreams,Don Bosco Mimboman,10.0,3.112,800.0,850.0,1400.0,11h–12h,vert
416,Yaounde,Rue 5.549,Mendong Camp Sic,48.0,8.62,,,5400.0,13h–14h,gris
417,Yaounde,Odza Petit Marché,Deuxième Carrefour Nkolbisson,42.0,16.34,2100.0,3850.0,,13h–14h,vert
418,Yaounde,Tradex,Bleu De Ngousso,9.0,7.391,900.0,1000.0,,13h–14h,vert
419,Yaounde,Entrée Maetur Biteng-Okoui,Faculté De Médecine Et Des Sciences Biomédicales,25.0,9.957,2050.0,,,06h–07h,vert
420,Yaounde,Kazoo Dragage,Briqueterie,19.0,5.001,1150.0,,,12h–13h,vert
421,Yaounde,Mosquée Centrale d'Olembé,Université catholique d'Afrique centrale,25.0,62.219,1900.0,2900.0,4850.0,05h–06h,gris
422,Yaounde,Sapeur Mimboman,Santa Lucia Mvan,26.0,8.349,1650.0,2350.0,3050.0,12h–13h,vert
423,Yaounde,Ministere des Finances,Poste de Police Zoé,7.0,3.415,450.0,550.0,900.0,08h–09h,vert
424,Yaounde,Carrefour Bastos,Hôpital Gynéco-Obstétrique et Pédiatrique de Yaoundé,12.0,5.084,1800.0,2050.0,2200.0,22h–23h,rouge
425,Yaounde,Lycee de Biyemassi,Fond National de l'Emploi,19.0,6.477,2400.0,2550.0,2650.0,15h–16h,vert
426,Yaounde,Terminus,Yaounde Omnisports,10.0,10.424,600.0,650.0,950.0,12h–13h,vert
427,Yaounde,Fustel de Coulanges,Le Bliss,7.0,1.86,500.0,650.0,850.0,17h–18h,vert
428,Yaounde,Boulangerie d'Essomba,Cosmos Bar Emombo 2eme,4.0,0.707,450.0,550.0,,02h–03h,vert
429,Yaounde,Rue de Kondengui,Carrefour Abega Mimboman,11.0,5.53,850.0,1200.0,1550.0,14h–15h,vert
430,Yaounde,Playce carrefour,Maetur Nkomo,33.0,9.875,1550.0,2200.0,3550.0,14h–15h,vert
431,Yaounde,Orange Avenue Kennedy,Oapi,7.0,1.864,550.0,600.0,800.0,19h–20h,vert
432,Yaounde,Petit Genie D'Ebom,Maison Rose Damase,10.0,3.192,800.0,,,21h–22h,vert
433,Yaounde,United Express,Messa,17.0,6.877,900.0,1200.0,1650.0,12h–13h,vert
434,Yaounde,Laboratoire Meka,Okui Nkomo,44.0,10.031,2700.0,4100.0,4250.0,16h–17h,jaune
435,Yaounde,Elig Essono,Etoa Meki,9.0,2.128,500.0,650.0,1000.0,16h–17h,vert
436,Yaounde,Gp Melen,Abattoir de Yaoundé,33.0,3.895,2000.0,2750.0,3750.0,14h–15h,vert
437,Yaounde,Cite Verte,Université catholique d'Afrique centrale,22.0,7.029,1350.0,1950.0,2300.0,20h–21h,orange
438,Yaounde,Chapelle Nsimeyong,Stade de Mvolyé,4.0,0.639,750.0,900.0,1000.0,22h–23h,jaune
439,Yaounde,Mansel Hôtel,Santa Lucia Mvan,21.0,7.86,1350.0,1700.0,,08h–09h,gris
440,Yaounde,Petit Marché Fougerolles,Carrefour REGIE,13.0,6.624,1000.0,1800.0,2100.0,05h–06h,vert
441,Yaounde,Kazoo Dragage,Tradex,15.0,5.877,1250.0,,2300.0,12h–13h,vert
442,Yaounde,Ba'aBa,Express Union Agence de Eleveur,18.0,7.589,1000.0,1700.0,,16h–17h,gris
443,Yaounde,Kazoo Dragage,Carrefour Bastos,8.0,2.578,650.0,850.0,1100.0,08h–09h,vert
444,Yaounde,Mvog Mbi,Rue Manfred Otto Fouda,10.0,2.687,600.0,800.0,1000.0,14h–15h,rouge
445,Yaounde,Playce carrefour,Ange Eka Make Up,20.0,2.794,1150.0,1600.0,2000.0,14h–15h,vert
446,Yaounde,Fustel de Coulanges,Palais des Congrès,13.0,3.853,750.0,1050.0,1400.0,17h–18h,vert
447,Yaounde,Carrefour Bastos,Carrefour Bastos,1.0,0.0,400.0,500.0,,02h–03h,vert
448,Yaounde,Garranty Express Biyemassi,Chapelle Obili,6.0,1.661,650.0,700.0,,23h–24h,gris
449,Yaounde,Hôpital de District d'Efoulan,Complexe Beac,13.0,11.527,950.0,1350.0,,02h–03h,vert
450,Yaounde,Marche Melen,Mimboman Terminus,17.0,8.788,1300.0,,,01h–02h,vert
451,Yaounde,Rue 4.761,Fonds Spécial d'Equipement et d'Intervention Intercommunale,5.0,5.071,600.0,700.0,850.0,00h–01h,vert
452,Yaounde,Lycee de Biyemassi,Orca Yaoundé,24.0,9.94,2250.0,2350.0,,14h–15h,vert
453,Yaounde,Rue de Kondengui,La Colombe,15.0,7.395,950.0,1300.0,1700.0,15h–16h,vert
454,Yaounde,Yaounde Omnisports,Mfoundi Market B,14.0,9.429,850.0,1150.0,1450.0,17h–18h,jaune
455,Yaounde,Awae Escalier,Marie Albert,2.0,1.324,850.0,,,19h–20h,jaune
456,Yaounde,Santa Lucia Mvan,Collège St Benoît De Mvolye,10.0,4.493,900.0,1100.0,1450.0,20h–21h,jaune
457,Yaounde,Rond Point Nlongkak,Yaounde Omnisports,11.0,6.559,550.0,850.0,1150.0,12h–13h,vert
458,Yaounde,Fecafoot,Cabaret la Réserve,11.0,14.125,1100.0,1150.0,1350.0,17h–18h,jaune
459,Yaounde,Marché d'Etoudi,"Emergence Bar Ancien Sixième, Yaoundé",6.0,0.297,1100.0,1250.0,,13h–14h,jaune
460,Yaounde,Playce carrefour,Montee Jouvence,24.0,9.755,1350.0,1950.0,3150.0,14h–15h,vert
461,Yaounde,Rue 4.077,Messamendongo,34.0,14.334,1450.0,2100.0,3400.0,19h–20h,vert
462,Yaounde,Pharmacie du Soleil,Hysacam,8.0,2.698,1550.0,1650.0,1750.0,08h–09h,vert
463,Yaounde,Santa Lucia Mvan,Les Petits Grands,23.0,5.115,1700.0,2200.0,2850.0,20h–21h,vert
464,Yaounde,Avenue Monseigneur François Xavier Vogt,Mission Casba,6.0,6.836,550.0,700.0,900.0,06h–07h,vert
465,Yaounde,Ministere des Finances,Immeuble Minepat,4.0,3.933,850.0,950.0,1050.0,22h–23h,vert
466,Yaounde,Odza Petit Marché,College la Retraite,22.0,9.69,1700.0,2250.0,,14h–15h,jaune
467,Yaounde,Rue de Kondengui,Eneo,10.0,3.748,650.0,900.0,1100.0,14h–15h,vert
468,Yaounde,Sapeur Mimboman,Immeuble Happi,29.0,7.426,1700.0,2450.0,,12h–13h,vert
469,Yaounde,Mvog Ada,Le Challenge,11.0,1.072,550.0,700.0,900.0,12h–13h,jaune
